,msd_mean,msd_std,disr_score,cluster
638,2.2445605,0.6898302,0.1587429,1
639,1.4958203,0.3100165,-0.49136615,0
640,1.742603,0.32413468,-0.60136914,0
641,2.9434211,0.9386134,1.5283871,1
642,4.148196,1.5812441,2.751717,1
643,3.8886578,1.2079754,1.9191473,1
644,3.4404197,0.91921914,1.0028341,1
645,3.0421739,0.7866385,-2.2825856,0
646,1.1735312,0.28853777,0.7611116,1
647,2.0317714,0.44805863,-0.69606495,0
648,1.9376074,0.4511899,-0.06874633,1
649,5.1304145,1.3945429,3.1573129,1
650,4.817754,2.383777,3.1366742,1
651,5.7786894,1.4476377,0.11225748,1
652,2.6898503,0.6053021,-0.4621575,0
653,2.8416643,0.5757424,0.39440894,1
654,2.028075,0.479572,1.054775,1
655,5.292708,1.5049404,-1.6681716,0
656,5.3765373,2.3758574,7.1213207,1
657,4.6995316,1.6690639,-0.17787552,1
658,9.632987,3.063404,-0.3019786,1
659,3.61446,0.9123115,1.5870469,1
660,3.2517843,1.0118009,1.57019,1
661,2.5415864,0.57153505,-0.9603009,0
662,2.5771782,0.6910543,-1.1652164,0
663,8.142398,4.92405,12.4842615,1
664,2.4721804,0.8102316,1.5829406,1
665,2.8752692,0.77931374,0.715075,1
666,1.8652812,0.3223225,-0.7725496,0
667,1.8249186,0.2927545,-0.6337416,0
668,3.3453515,0.8889177,0.05710554,1
669,2.3479412,0.8581084,2.6843886,1
670,5.3502917,1.5358858,-1.0237343,1
671,2.457998,0.6830434,1.755717,1
672,1.8893656,0.5731649,0.05073917,1
673,3.1712916,0.7428014,-1.7516451,0
674,4.0866213,1.5501521,2.3467405,1
675,2.4925268,0.39091635,0.404629,1
676,4.439155,1.0505936,2.0822356,1
677,4.2628145,1.9144619,4.7358494,1
678,4.192914,1.3393667,-1.612773,1
679,2.3272257,0.6647416,0.27845645,1
680,1.7534596,0.29827014,0.15319884,1
681,1.4387072,0.28794143,0.3022493,1
682,5.2318764,1.1681147,-1.2960529,0
683,1.4084917,0.32101262,-0.81085503,0
684,1.9803696,0.3647277,-0.37836874,0
685,1.6816806,0.30046418,0.11286676,0
686,2.9071157,0.46110898,0.18236685,1
687,6.490707,2.6065528,7.61201,1
688,3.4082365,0.68416303,-0.61936474,0
689,3.1504116,1.696271,2.4887779,1
690,2.523866,0.67376626,-1.1241261,0
691,2.2667434,0.80115044,1.3088217,1
692,9.162943,1.9330169,-0.29837275,1
693,2.9205322,1.1959463,2.8659024,1
694,7.929451,2.9654202,6.897173,1
695,4.601102,2.0159762,0.86351585,1
696,1.776021,0.33827493,-0.747139,0
697,1.3837738,0.18944503,-0.3499887,0
698,8.440205,2.349352,-0.44963694,1
699,1.843131,0.2815161,0.021972537,1
700,3.3175998,1.1788393,2.440579,1
701,3.2358057,1.3211887,2.5788546,1
702,3.9830706,1.0128438,1.1916475,1
703,1.2488219,0.22488882,-0.4131962,0
704,3.303097,1.1159787,1.7498021,1
705,2.5952587,0.8348074,0.69384944,1
706,3.8653321,1.2132871,3.2104173,1
707,3.3461182,0.96693224,2.1591911,1
708,1.9584447,0.39000055,-0.3035245,0
709,5.1815476,1.5874609,2.6803112,1
710,3.0748496,1.1461303,-0.8637818,1
711,3.883623,1.6015617,4.4596715,1
712,2.2036078,0.42052054,0.4615028,1
713,4.5798874,1.5801941,-2.7111413,0
714,1.5959938,0.43713278,-0.62107813,0
715,3.5534494,1.5104479,1.1846724,1
716,2.2252889,0.39203054,-0.4153949,0
717,1.6526355,0.31982937,-0.2582829,0
718,2.2749963,0.5608787,0.7238927,1
719,2.286057,0.52870923,0.6586869,1
720,4.6636825,1.5275347,2.2996893,1
721,2.2274256,0.61585766,0.17988455,1
722,2.0249875,0.5820843,1.4229969,1
723,2.1854095,0.6930023,1.2231405,1
724,2.4901602,0.6482717,-1.7087362,0
725,1.4061829,0.23644766,-0.3968382,0
726,1.7766268,0.28171405,-0.5243535,0
727,2.4763072,0.3844195,0.5420425,1
728,1.7746644,0.4237466,-1.1095139,0
729,3.3590035,0.5845476,-0.95782995,0
730,1.9026238,0.36122125,-0.1888355,0
731,2.0250454,0.51084393,-0.21636653,0
732,2.146824,0.49869248,0.0037106276,1
733,10.544827,4.215127,11.62523,1
734,1.7716955,0.368378,0.33015954,1
735,2.0725844,0.5362696,0.8251984,1
736,1.4695116,0.25710604,0.4403814,1
737,1.8629885,0.60506666,1.5400717,1
738,2.7496147,0.6000131,-0.50370574,1
739,2.1846287,0.45043215,-0.7332058,0
740,2.8211157,1.2446423,4.0984826,1
741,3.6992226,2.0338225,5.6176357,1
742,1.9950728,0.48638245,1.0452331,1
743,3.2940485,1.1553726,1.3110199,1
744,1.3302372,0.29499686,0.085312724,0
745,1.814462,0.65099585,1.2154065,1
746,9.585082,2.5866158,-6.800858,0
747,2.4229827,0.54550093,-0.95779276,0
748,6.790282,3.4320593,7.4519114,1
749,3.684948,1.3275943,2.6627564,1
750,2.715872,0.66180307,1.1497586,1
751,1.4008983,0.26798284,-0.1159966,0
752,6.1089797,3.139236,9.145504,1
753,4.315659,1.0572933,1.1700997,1
754,2.131149,0.48827836,-1.1024799,0
755,2.1116927,0.64737594,1.6552287,1
756,2.0233467,0.45236173,-0.48450303,1
757,14.211008,6.482781,14.326149,1
758,3.107755,0.7063322,1.2252629,1
759,2.8293045,0.8126118,-1.3532963,0
760,2.0006585,0.6222427,1.8402988,1
761,3.7972157,2.2924855,3.2369037,1
762,3.2911148,0.9838426,0.95356536,1
763,6.2200723,2.9469314,6.933902,1
764,5.4987803,2.6618466,3.9532208,1
765,6.023692,1.362252,0.5935278,1
766,3.8903239,1.2272824,1.2557476,1
767,2.098023,0.5665011,0.15203428,1
768,2.0222878,0.49863133,-1.5242165,0
769,1.7024071,0.45513436,1.0243909,1
770,1.6008904,0.2993676,-0.099333644,0
771,2.2573416,0.3412543,-0.5403006,0
772,7.3096232,3.0267577,6.1545935,1
773,1.8318642,0.338331,-0.22688937,0
774,7.253391,2.6853201,5.902524,1
775,2.27956,0.40009725,-0.582636,0
776,1.4759121,0.21802266,-0.42828906,0
777,3.6413813,1.4751279,3.5138092,1
778,3.588668,1.1644851,-1.4803104,0
779,5.1329384,1.787858,6.1739807,1
780,2.1571343,0.58210135,-0.14252031,1
781,3.3534145,1.0010601,0.32724118,0
782,4.74911,1.4980661,2.8843923,1
783,2.8508027,1.057096,-1.5487903,0
784,3.2404132,0.8373585,2.3026612,1
785,3.0179605,0.90319633,1.3488617,1
786,11.628303,6.096533,9.975284,1
787,2.1090252,0.509461,0.0935117,0
788,1.7644851,0.29149514,0.15704632,0
789,2.1908813,0.5513926,-1.3565973,0
790,6.3219805,1.4371256,1.1154776,1
791,2.8676965,0.8037742,1.0981138,1
792,1.6283269,0.30212194,-0.51268613,0
793,13.365808,5.9062734,7.5336246,1
794,4.553267,1.2779571,-2.120378,0
795,6.2590184,2.8487022,7.425581,1
796,7.4957447,3.9933114,13.520245,1
797,3.022617,1.0613061,1.0819869,1
798,2.030744,0.3994625,-0.8912096,0
799,3.6076322,1.3897976,-2.1978135,0
800,1.9927182,0.42321473,-1.0293345,0
801,5.2106547,2.5382915,4.353552,1
802,2.777632,0.7189163,0.34482503,1
803,1.4096453,0.19556667,-0.22498083,0
804,5.9221215,2.2413974,3.8137317,1
805,3.124791,0.95244986,0.014591455,1
806,1.8552704,0.5722221,1.821205,1
807,4.1373396,1.0320455,0.61844444,1
808,4.2187834,1.5370493,-2.268373,0
809,4.2216597,0.9320316,0.052380085,1
810,1.6454597,0.37114322,-0.9545497,0
811,5.097784,1.5653765,3.4476066,1
812,1.6203698,0.37796277,-0.018466473,0
813,3.152657,1.0324521,0.054678917,1
814,2.521579,0.4727646,-0.3433299,0
815,1.781709,0.43739823,0.10336578,0
816,2.359557,0.9364552,2.8378563,1
817,1.6611545,0.23520446,0.018896699,1
818,2.6029968,0.6015923,-0.85083604,0
819,2.052053,0.41930336,-0.066048145,0
820,1.7647247,0.41885173,0.7013812,1
821,3.7552807,1.4932252,3.1108928,1
822,9.059829,3.6897151,5.410351,1
823,7.2281666,2.4576385,2.9879866,1
824,2.2611563,0.8345174,2.453738,1
825,4.588002,1.2955649,-4.1081247,0
826,6.1674395,1.7257947,2.743813,1
827,5.4381685,1.7051272,0.17378378,1
828,2.614225,0.74309605,-1.7664354,0
829,1.613231,0.28969422,0.21221948,1
830,5.4901595,1.3750606,-1.1814902,0
831,2.8909638,0.75036526,0.8858113,1
832,1.7303545,0.2890322,0.34912527,1
833,3.9722211,0.97542346,-2.4933488,0
834,2.4508145,0.48474047,0.15344954,0
835,2.3959506,0.70584416,0.704095,1
836,8.600943,3.8681247,10.950554,1
837,2.4027061,0.58435225,0.20495605,1
838,4.0216904,1.5327333,1.7184098,1
839,2.0888062,0.79294574,2.4322739,1
840,1.534576,0.25650153,-0.12360728,1
841,2.0792978,0.8173683,2.6270456,1
842,2.6780672,0.44249716,-1.1897036,0
843,5.422965,3.6422598,12.325333,1
844,2.8524957,0.7576566,-0.96907294,0
845,2.0849783,0.54848325,1.0359602,1
846,2.8404918,1.609631,4.3842254,1
847,2.2817764,0.37707284,-0.6492369,0
848,1.93069,0.48144975,-0.24718618,1
849,2.885254,0.9308217,-2.7866309,0
850,4.0900984,2.0038726,3.9999251,1
851,1.0797191,0.25786856,0.32274687,0
852,3.8182027,0.8165995,-0.41366553,1
853,2.4337976,0.5522309,1.047823,1
854,3.5224617,1.2389381,2.2096696,1
855,3.926208,1.130606,-1.1875737,0
856,3.0209906,1.0054243,-0.2720778,1
857,2.6130245,0.5266714,-1.024739,0
858,2.3647163,0.7075207,2.1501088,1
859,3.697764,1.7119937,3.1053913,1
860,2.0463352,0.5435557,-0.04030168,1
861,1.8767834,0.51822215,1.4096901,1
862,2.4956613,0.9477721,0.6982434,1
863,1.6928469,0.41809738,-0.070492744,1
864,1.7577614,0.3385744,-0.7617037,0
865,2.935393,1.439504,4.064394,1
866,3.4456437,0.93965495,0.867054,1
867,2.9441595,0.92068017,1.6611724,1
868,3.206957,1.3559957,2.9471505,1
869,2.4457386,0.7829947,1.262692,1
870,12.125416,2.8896592,2.7134876,1
871,4.5659375,2.0691395,1.4683936,1
872,2.3114617,0.41264075,0.15228844,0
873,1.3525643,0.19409284,0.020802021,0
874,1.3984455,0.3973016,0.6495429,0
875,1.9829339,0.6822808,1.3878492,1
876,3.779645,2.76649,7.3234367,1
877,2.3120954,0.44617242,-0.52527857,0
878,2.112807,0.61244005,0.9388052,1
879,1.8138578,0.3093572,-0.09266567,0
880,3.8405557,1.7587699,2.5392964,1
881,3.4996135,1.8464181,4.8878884,1
882,2.0823283,0.7278017,1.4917331,1
883,5.1937423,1.8458146,2.4988182,1
884,1.6610215,0.29096285,0.24898732,0
885,2.5975473,1.3160157,2.8044982,1
886,3.3015857,0.8420174,-0.6049156,1
887,1.4615206,0.2793208,-0.37298477,0
888,1.9349849,0.6289261,0.20209146,1
889,3.5507462,1.3401037,1.8779209,1
890,3.8735442,1.0090966,0.4927864,1
891,6.211297,2.9582875,7.1141305,1
892,2.8901913,0.75979936,1.2479851,1
893,2.7953758,1.2790374,2.521745,1
894,4.2729516,1.310025,1.7622745,1
895,4.069101,1.6749617,4.820787,1
896,2.638961,0.6946998,0.44179177,1
897,2.5370018,0.98342586,3.1349359,1
898,2.2205498,0.51358485,-1.0271062,0
899,2.066525,0.42244416,-0.4188304,0
900,1.8608642,0.52677226,-1.4839128,0
901,6.066037,2.6074998,5.9713974,1
902,4.1335874,3.116708,7.8607,1
903,4.5846453,1.594557,1.2648139,1
904,2.6413085,0.79364705,0.1703744,1
905,3.952748,2.404571,6.0606127,1
906,4.863826,1.6328043,1.7217195,1
907,3.412031,1.2034589,1.591404,1
908,2.107405,0.29763034,-0.24613547,0
909,8.293884,3.593926,4.5786614,1
910,2.4341543,0.55431783,0.35211682,0
911,2.5647693,0.62506235,1.3550189,1
912,1.5527173,0.34606573,0.4534645,1
913,4.298688,1.1843946,-1.6803408,0
914,5.6407413,1.1957201,-2.1634707,0
915,1.4349477,0.38846317,1.3387275,1
916,3.323157,0.90734094,-1.9884363,0
917,3.0741525,0.8424128,1.9254112,1
918,5.2293806,1.3119751,1.8904259,1
919,3.6927881,0.791318,0.9269967,0
920,5.565591,1.5319933,2.12813,1
921,2.8619294,0.6425175,-0.7510929,0
922,1.4472511,0.2547793,0.41268814,0
923,2.2699537,0.6529946,-1.2751296,0
924,4.2538223,1.7799078,6.4895744,1
925,2.8034072,0.7857982,-1.3211218,0
926,1.8614784,0.25806674,-0.32000542,0
927,3.9279401,2.0913093,5.992912,1
928,4.8014116,1.0616616,-0.41025805,1
929,4.479195,1.1654859,-0.5492687,0
930,4.9762845,1.9691498,5.5768385,1
931,4.896802,1.9841943,4.8517942,1
932,3.0306876,0.61124873,-1.0038612,0
933,5.6869164,2.1163952,0.3963232,1
934,2.5730817,0.72785646,1.0488915,1
935,4.7273054,1.2533679,-2.2393994,0
936,2.1457908,0.38706428,-0.04004097,0
937,3.9166837,1.8802496,4.0446577,1
938,15.607768,6.656884,9.5174465,1
939,5.0293684,2.3272002,4.2904406,1
940,3.338143,0.7952242,-0.86292994,0
941,2.1013649,0.46644995,-0.4954275,0
942,3.7964268,0.70820844,-1.3417835,0
943,3.939812,1.2498875,3.745026,1
944,2.6669638,0.70419943,-1.2218387,0
945,3.960125,1.7288392,4.7316623,1
946,6.129511,2.0150626,-0.48146343,1
947,3.8125057,1.8827518,3.7806177,1
948,3.0631187,0.90130633,0.7406378,1
949,2.2628956,0.49055648,1.1025118,1
950,2.3923595,0.85947496,1.392767,1
951,4.5578923,1.0010958,-1.386569,0
952,2.1077926,0.43600482,-1.2449697,0
953,4.103761,1.5723287,5.0843925,1
954,2.231069,0.43414882,-0.2248435,0
955,1.1066786,0.2373843,-0.48662567,0
956,1.6368047,0.26023826,-0.34877443,0
957,6.49365,1.9370831,1.514049,1
958,4.7739735,3.224062,9.660282,1
959,5.93071,1.1578263,0.19059181,1
960,2.5728302,0.4751017,-0.07797241,0
961,5.472318,1.5323284,4.6007986,1
962,2.7233093,0.64052594,-1.6718264,0
963,2.0142932,0.5222794,0.57359827,0
964,2.7800689,1.1533009,2.4119587,1
965,3.5425613,1.807138,4.0746703,1
966,4.2696505,0.71065456,0.64906883,0
967,3.855875,2.4271781,4.267749,1
968,1.7390232,0.34810376,-1.0219122,0
969,2.7104566,0.547347,0.17468834,1
970,1.4334487,0.27655274,-0.2606684,0
971,4.3302007,1.0408299,0.50349784,1
972,2.7351317,0.7229633,-0.5494828,1
973,1.7676564,0.3316704,-0.30797398,0
974,6.580886,2.2273266,0.6401682,1
975,3.0011528,1.275931,-3.5458393,0
976,4.66026,0.93114036,-0.537761,0
977,3.9949667,1.2347329,2.811005,1
978,2.988015,0.8173253,0.44919848,1
979,4.276227,1.5714803,3.3511002,1
980,2.5543635,0.6890411,-1.929539,0
981,2.1705825,0.7133147,0.41858745,1
982,3.3732405,0.7331939,1.5360589,1
983,5.960785,2.9174752,8.618912,1
984,1.7400502,0.26029274,0.68796885,1
985,4.5847473,0.95099247,-2.2977102,0
986,1.5343628,0.32215443,0.6112238,1
987,5.842494,2.738518,5.6462364,1
988,2.1807168,0.623064,0.47122693,1
989,1.5925461,0.52603686,0.74623084,1
990,9.360229,2.159602,-0.6838646,0
991,3.5385149,0.8553536,0.4959712,1
992,3.5073457,1.4183098,1.1249137,1
993,1.8147078,0.3850556,-0.46145964,0
994,2.0909598,0.6761944,0.9875591,1
995,8.306823,5.4587317,14.287095,1
996,2.189554,0.43276888,0.18781507,1
997,2.7654614,0.51441234,-0.36477637,0
998,3.818738,1.1314908,-0.60466695,0
999,1.502498,0.3944186,0.8849336,1
1000,1.6910588,0.31655854,-0.33720863,0
1001,3.462751,0.7035935,-0.44801378,0
1002,2.6312828,0.71457064,1.1676605,1
1003,1.5276014,0.40190378,0.6248534,1
1004,2.7468314,0.969368,1.7781569,1
1005,5.27737,1.7509557,5.428037,1
1006,3.2824,1.0033948,-0.26479745,1
1007,1.9399784,0.6513077,0.749403,1
1008,1.3376536,0.6901315,1.8162724,1
1009,10.971412,3.3633108,0.011441708,1
1010,2.2672584,1.4676808,4.182094,1
1011,9.693912,2.6989033,5.1313076,1
1012,1.7349293,0.3849751,-0.39300334,0
1013,2.7926562,0.5466806,-0.4515202,1
1014,1.3548298,0.3947004,-0.58403873,0
1015,4.8014827,0.9477981,-0.16360044,0
1016,5.630876,2.8232613,6.0508513,1
1017,4.2373247,0.910493,-0.6071105,0
1018,7.8633547,2.7967315,5.078931,1
1019,3.1147332,1.2670448,-3.3505,0
1020,1.8210616,0.3219469,-0.29824543,0
1021,4.9741597,4.085029,13.925089,1
1022,2.197897,0.56142336,0.8567406,1
1023,2.6344795,0.47868368,-0.25047278,0
1024,2.505161,1.0607792,3.7294767,1
1025,4.01358,0.85420394,1.3959188,1
1026,2.443674,0.8911211,1.7525289,1
1027,4.717117,1.6678149,2.100623,1
1028,3.6620827,0.95131665,1.2957554,1
1029,2.33118,0.58232445,-0.55701685,0
1030,1.5834996,0.3008033,-0.105879664,0
1031,10.054382,3.705345,6.083349,1
1032,5.732232,2.6744626,6.8151226,1
1033,3.1978805,1.1298647,0.7477603,1
1034,2.2213626,0.94771165,1.2199273,1
1035,1.2400738,0.23701689,-0.45333695,0
1036,4.886547,1.1249344,-0.91407514,0
1037,2.3250427,0.542189,0.63580155,1
1038,2.4493341,0.6166222,-0.43568432,1
1039,2.8464875,1.8936815,5.3696733,1
1040,3.686506,0.79788345,0.587101,0
1041,2.064736,0.40830654,0.28369784,0
1042,3.3123145,1.0439361,-2.442449,0
1043,2.269261,0.41539115,-0.7317331,0
1044,6.5006146,2.436412,6.639723,1
1045,5.386586,2.9389546,7.609295,1
1046,2.8094177,1.3351333,3.543173,1
1047,2.7022526,0.9342002,0.42324543,1
1048,2.5674503,0.9577368,1.4673065,1
1049,6.0613146,1.6444199,0.5258484,1
1050,1.3893656,0.42140603,-0.93051296,0
1051,2.9838471,0.9283489,-0.6921642,0
1052,3.9503026,2.6350765,6.5767803,1
1053,2.2755656,0.5136327,1.312032,1
1054,3.9325097,1.0503815,0.8452263,1
1055,8.209738,3.323234,9.672134,1
1056,4.667165,2.364352,5.295207,1
1057,1.3451,0.31584603,0.6577041,1
1058,3.6783516,2.008689,4.8661184,1
1059,1.5809361,0.23527707,0.28396952,1
1060,16.382807,5.4370313,9.3473835,1
1061,1.978959,0.40954426,-1.2885182,0
1062,3.0068908,0.90822613,1.2075198,1
1063,2.2987084,0.61876166,-1.4410462,0
1064,3.0230105,0.5685942,-0.17038012,0
1065,4.7703037,1.2846608,0.14459372,1
1066,2.2796953,0.8403613,1.8890916,1
1067,1.6632309,0.50038314,1.1319853,1
1068,2.7998228,0.48351753,0.2101903,0
1069,2.24807,0.41032714,-0.059658527,0
1070,3.2291517,0.6867083,1.4593048,1
1071,1.8535564,0.25650978,-0.416152,0
1072,1.2502505,0.27348143,0.39516985,1
1073,1.6699787,0.690339,1.8716984,1
1074,2.8008265,0.57182103,-0.5969753,0
1075,1.8732227,0.379155,-0.4975661,0
1076,2.313145,0.55745065,0.26851058,1
1077,2.9567742,1.2188426,3.4527469,1
1078,2.5963368,1.1466659,2.086914,1
1079,3.8439934,1.448431,2.3898926,1
1080,4.9801803,2.695564,6.657136,1
1081,2.415018,0.42735058,0.08898926,1
1082,4.289879,4.426094,15.825132,1
1083,5.4270988,1.3061796,-2.0086484,0
1084,2.486628,1.2652054,3.5798278,1
1085,1.0324596,0.20119597,-0.07782149,0
1086,2.765684,1.6194211,4.654473,1
1087,6.996193,1.4457843,2.6603737,0
1088,2.8877008,0.5670511,-1.1959274,0
1089,1.488256,0.25272554,-0.6956865,0
1090,2.1094968,0.36911464,-0.8002225,0
1091,1.8629513,0.34213307,0.0699898,1
1092,6.594574,1.73999,1.2574253,1
1093,3.220092,1.4412405,3.3166497,1
1094,3.4147837,0.8168105,0.84821963,1
1095,2.7348123,0.6459974,-0.85276985,0
1096,3.4166799,0.80142987,0.96460605,1
1097,3.2575982,0.76312715,1.4164984,1
1098,4.6291027,0.99443436,1.0408688,0
1099,2.0932646,0.945887,1.769942,1
1100,4.028206,1.9428555,4.5452805,1
1101,2.9666803,0.6541823,-1.6292075,0
1102,4.329514,1.7261945,4.6272364,1
1103,1.9187709,0.42955586,-0.68411374,0
1104,1.7201577,0.40769625,0.9460448,1
1105,1.1014994,0.20642221,-0.2374506,0
1106,14.103,4.813431,3.3040657,1
1107,3.600035,2.112152,5.9145775,1
1108,5.3842773,1.3915988,-3.598663,0
1109,1.7544261,0.37825817,1.074421,1
1110,1.9141961,0.30098438,-0.29775047,0
1111,2.310984,0.6321289,1.6830614,1
1112,1.8671055,0.8545076,1.713988,1
1113,2.3710175,0.5645235,0.23797703,1
1114,1.8822705,0.3866829,-1.02862,0
1115,2.800261,1.1970025,2.6342006,1
1116,4.3137956,2.8606565,8.066786,1
1117,2.6034496,0.62724996,0.6318393,1
1118,1.659206,0.35941705,0.34470296,1
1119,3.7015657,1.6790217,2.8113308,1
1120,1.2920887,0.25359154,-0.32444024,0
1121,3.5609803,0.564787,-0.5162177,0
1122,3.562349,0.9936517,1.6140952,1
1123,4.4968824,1.3967391,-2.9348745,0
1124,1.810899,0.4088445,-1.1106791,0
1125,6.089678,1.1120872,2.077136,1
1126,3.1581569,0.89678985,0.7797494,1
1127,1.6729239,0.34781218,0.18637908,1
1128,2.3776333,0.55408436,0.057002306,0
1129,7.0038,1.6443319,1.2874665,1
1130,2.9466558,0.7210224,-0.10561705,1
1131,2.8863177,0.66962194,-0.34102845,0
1132,5.5537305,1.3329718,1.3470683,1
1133,3.720725,1.6138506,4.6441827,1
1134,2.592578,0.5820721,0.3520558,0
1135,7.734201,2.0185652,-3.1676307,0
1136,4.5699854,1.607885,2.6406364,1
1137,1.8227007,0.3962694,-0.1656282,1
1138,1.7739,0.41521484,-1.0774971,0
1139,2.118933,0.5829327,0.3913759,1
1140,2.3299131,0.43517083,-0.6106354,0
1141,4.6372595,1.5016615,1.6758685,1
1142,2.8148541,0.851,2.2379513,1
1143,3.0387344,1.031028,1.3747311,1
1144,3.6279755,0.7835799,-0.0660367,0
1145,2.1376512,0.51766014,1.3090208,1
1146,1.4386469,0.2406936,0.3993491,1
1147,2.6816902,0.6622676,1.1890693,1
1148,4.105525,0.8894045,0.29567242,0
1149,4.228512,1.0446118,-1.7921906,0
1150,1.9070519,0.30762362,0.37217224,1
1151,3.7941232,2.548205,7.3369856,1
1152,3.6302755,1.0128914,-0.4187665,0
1153,3.456919,1.8865036,5.343876,1
1154,5.309053,1.7537584,3.9900613,1
1155,3.722719,0.7430837,-1.2625725,0
1156,2.4044802,0.94654137,1.6841463,1
1157,1.282819,0.238115,0.11271453,1
1158,1.8178948,0.6579857,2.1714067,1
1159,2.4983742,0.6832973,-1.5520314,0
1160,1.3195248,0.21403661,0.57343376,1
1161,2.6011572,0.5763638,-0.744524,0
1162,9.283366,3.5162938,5.550866,1
1163,2.1732836,0.35092545,-0.5337429,0
1164,1.8297158,0.4503623,-0.21089816,1
1165,4.105574,2.3079412,6.8679805,1
1166,3.6920686,1.2894055,4.5617967,1
1167,1.93013,0.5012431,0.5150864,1
1168,10.24884,3.1134384,3.8532205,1
1169,2.8926444,1.5451531,1.2033813,1
1170,1.1798159,0.22680612,-0.03263831,0
1171,5.9131613,2.5282612,5.4377017,1
1172,2.2264361,0.38485602,-0.010468483,0
1173,4.3412848,1.7241771,-5.126973,0
1174,1.5632212,0.3189601,-0.047686815,1
1175,3.546056,0.6416023,0.95844936,1
1176,4.0024657,0.8171239,-0.6747515,0
1177,2.5602405,0.75217026,-0.03934717,1
1178,18.245417,7.3819675,8.1850815,1
1179,2.6979468,0.49663752,-1.2585514,0
1180,2.6902356,0.84197915,0.059245825,0
1181,14.075057,8.710217,29.883215,1
1182,2.8758655,1.0453064,3.0838716,1
1183,2.8541694,0.5329558,-0.2797165,0
1184,5.206258,1.0020057,0.72238207,0
1185,3.3843606,1.3778156,1.639873,1
1186,4.5619645,1.4813161,4.556958,1
1187,1.953738,0.625932,0.16558075,1
1188,2.4989555,0.678055,0.8682622,1
1189,7.903637,2.7834225,3.044178,1
1190,2.075481,0.7710787,1.2491425,1
1191,2.2166185,0.54053074,0.22472811,1
1192,2.8658714,0.8647495,-1.0141094,0
1193,4.4542837,2.365836,1.4338727,1
1194,4.5018296,1.7460958,2.3459845,1
1195,1.6902232,0.31215337,0.18929589,1
1196,2.9268105,0.78062224,0.73537946,1
1197,3.204493,0.8861183,-2.4835541,0
1198,4.7725997,1.1818179,0.473094,1
1199,2.6908486,0.47786307,-0.8514731,0
1200,1.9041606,0.43044186,1.1476352,1
1201,2.233007,0.5404789,-0.04996133,1
1202,1.5524533,0.51784515,1.4090443,1
1203,2.858605,0.736784,-1.6265279,0
1204,2.5007973,0.5407959,1.203831,1
1205,4.954203,3.628758,11.680378,1
1206,2.0769513,0.48071507,-0.877831,0
1207,3.5055943,0.7790953,1.0120807,1
1208,1.9938493,0.56535053,1.452615,1
1209,5.6559668,2.4133718,7.238648,1
1210,8.300297,3.4447443,6.57461,1
1211,2.1389277,0.6441074,1.5859401,1
1212,4.7978168,2.1135206,5.202105,1
1213,1.6077005,0.32714579,-0.45362234,0
1214,3.405817,1.2933861,3.4794009,1
1215,2.0222464,0.5720521,-0.1609751,1
1216,2.678441,1.3157743,2.2738988,1
1217,3.5032609,2.0192826,6.519486,1
1218,4.021562,0.80239856,1.4073505,1
1219,7.57089,1.9432089,-3.7838092,0
1220,5.3963943,1.0022331,-0.8743489,0
1221,3.6898334,0.7926037,-2.41752,0
1222,2.3301103,0.76444346,0.445866,1
1223,2.6125264,0.66550386,0.8076174,1
1224,0.9684505,0.21612847,0.08337128,0
1225,1.8522754,0.38023356,-0.61077476,0
1226,4.984375,1.2801912,-2.7983136,0
1227,2.227772,0.45393872,-0.32042325,0
1228,4.4530196,1.5330355,0.9821243,1
1229,8.738815,3.9207134,8.155045,1
1230,2.4840696,0.75183225,1.059051,1
1231,2.6168096,0.52354723,1.2014856,1
